FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
31021,Nebraska,Burt,75.382478186,3.7776770546,4.8207220122,,64.079040226,12.1,0.2164701595,24.7,34.1,2.0,14.865470000000002,67113,High,77.188698988,100.0,0.8324661811,0.4608294931,3.7609632823,2.7352460235,0.1486546752,91.244239631,1417,32.630685897,,83.641437042,11.041009464,30.406227195,8.6021505376,0.0626370185,7.1,16.0,
31023,Nebraska,Butler,79.075115754,3.5598189366,4.3962970626,,71.361502347,9.9,4.1974004489,23.8,31.5,6.0,11.82173,74710,High,80.299604296,100.0,0.8156992552,0.3428301218,6.3482681168,0.8629861686,0.0236434567,90.885447452,1917,22.803017015,,86.122102883,6.0472787246,,9.8096632504,2.2933467742,6.8,14.3,
31025,Nebraska,Cass,78.061705089,3.3989847244,4.8182967566,92.855769231,73.100450741,8.3,3.2484030172,22.2,29.6,8.0,47.36574,83291,High,83.836757883,74.979321754,0.8015739999,0.6558332726,4.3139255265,0.7760693726,0.0765138818,91.842162792,6212,17.350380082,,90.086166083,9.9361249113,8.2845049632,9.7270471464,0.2589250687,7.8,12.9,
31027,Nebraska,Cedar,80.202845909,3.3822915126,4.4834838232,,79.987797437,9.0,4.589776962,24.4,30.1,1.0,12.10361,69895,High,78.736472653,100.0,0.484144275,0.2541757444,2.6748971193,0.7020091987,0.0121036069,94.831759864,1639,21.97282131,,80.462123428,10.298102981,,7.5757575758,0.3454452405,6.3,16.0,
31029,Nebraska,Chase,77.443693938,3.83925208,4.7219334068,,61.363636364,12.3,8.7909328115,26.8,31.9,1.0,,67334,High,77.522616562,100.0,0.5907626208,0.9935553169,16.084854995,0.8055853921,0.0268528464,81.498388829,792,,,87.265135699,23.429179979,,11.881188119,1.4072119613,5.7,16.5,
31031,Nebraska,Cherry,77.154646732,3.8212823592,4.7467592878,,70.280811232,16.2,10.852863822,28.9,34.7,4.0,54.62491,55132,Low,62.000897263,100.0,0.5098324836,0.6554989075,3.3503277495,7.920611799,0.054624909,84.668608886,1282,30.14848127,,83.624943921,17.823639775,,7.6744186047,0.4662004662,4.9,19.9,
31033,Nebraska,Cheyenne,75.171011475,3.8417887866,4.8844204639,93.0,67.084078712,16.1,5.423551549,26.7,35.4,5.0,136.25406,60177,Low,66.927143185,34.178284749,0.7860811236,1.1738811445,9.1185410334,1.0795514097,0.0943297348,86.626139818,2236,16.641955884,,91.427258102,19.108280255,25.878242867,12.60210035,0.1231664987,5.7,15.8,
31035,Nebraska,Clay,78.111944024,3.6898647844,4.5455823407,,66.788055353,9.9,8.0555528317,27.5,31.3,2.0,16.35056,67568,High,80.646464646,100.0,0.7684761282,0.3106605625,9.9901896664,1.7985611511,0.2779594506,87.45912361,1373,,,86.626262626,16.924208977,,8.6419753086,0.3689388616,6.3,17.2,
31037,Nebraska,Colfax,82.026627673,4.1393388742,4.3155367227,83.738207547,51.219512195,11.9,9.3177498438,31.5,33.7,,18.928639999999998,70792,High,76.064852982,38.367038367,5.1864470945,1.2682188151,48.05035018,3.984478516,0.7666098807,44.709445391,2296,21.587198791,,87.908766145,36.809815951,,8.5195530726,18.012999071,6.8,16.1,
31039,Nebraska,Cuming,79.122013428,3.4738060427,4.5175534765,85.38,72.545931759,10.0,5.1906312253,26.4,31.0,4.0,89.70621,65814,High,71.258593337,100.0,0.4485310608,0.6167302086,12.357030724,0.863422292,0.0672796591,85.321821036,1905,15.98593238,,81.068217874,10.838831291,,6.7476383266,3.7300820859,7.0,16.0,
